Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-02-01 00:00:00-05:00,39.519577729320275,39.86236212682576,39.42265141615694,39.66378402709961,188923200,0.0,0.0
2018-02-02 00:00:00-05:00,39.24298361900068,39.43210715306865,37.84820431880827,37.94276428222656,346375200,0.0,0.0
2018-02-05 00:00:00-05:00,37.61180634969168,38.74181503317158,36.87895389981541,36.99479293823242,290954000,0.0,0.0
2018-02-06 00:00:00-05:00,36.60236589078973,38.703993524843945,36.406150490989894,38.54087448120117,272975200,0.0,0.0
2018-02-07 00:00:00-05:00,38.555049726467885,38.62833424149052,37.6047101605704,37.715816497802734,206434400,0.0,0.0
2018-02-08 00:00:00-05:00,37.893127066838154,38.06097519057505,36.64964557350124,36.67801284790039,217562000,0.0,0.0
2018-02-09 00:00:00-05:00,37.283296030137855,37.47793539788598,35.662076393801016,37.12663269042969,282690400,0.1575,0.0
2018-02-12 00:00:00-05:00,37.622732891584015,38.902143032420256,37.387737861738515,38.62205123901367,243278000,0.0,0.0
2018-02-13 00:00:00-05:00,38.44164146034341,39.10627076217625,38.37043053122948,39.008949279785156,130196800,0.0,0.0
2018-02-14 00:00:00-05:00,38.700386103770846,39.76853959149416,38.66241006577042,39.728187561035156,162579600,0.0,0.0
2018-02-15 00:00:00-05:00,40.30261237315275,41.0859255781959,40.11509370628556,41.062191009521484,204588800,0.0,0.0
2018-02-16 00:00:00-05:00,40.91265023197206,41.49657570131733,40.77260431804315,40.929264068603516,160704400,0.0,0.0
2018-02-20 00:00:00-05:00,40.839064402815175,41.36364436075017,40.689521772609424,40.79159164428711,135722000,0.0,0.0
2018-02-21 00:00:00-05:00,41.02421065786932,41.330413028735926,40.59220022520959,40.6064453125,149886400,0.0,0.0
2018-02-22 00:00:00-05:00,40.77971301881421,41.29005139211692,40.7583508257599,40.94586944580078,123967600,0.0,0.0
2018-02-23 00:00:00-05:00,41.22359906284449,41.69358553649444,41.19274013947385,41.657981872558594,135249600,0.0,0.0
2018-02-26 00:00:00-05:00,41.859742250574385,42.581337549676896,41.82651095960136,42.48164367675781,152648800,0.0,0.0
2018-02-27 00:00:00-05:00,42.512499873841655,42.84006440046312,42.289373953630374,42.34396743774414,155712400,0.0,0.0
2018-02-28 00:00:00-05:00,42.550483056442246,42.87330289745986,42.26327050213315,42.279884338378906,151128400,0.0,0.0
2018-03-01 00:00:00-05:00,42.379578094718575,42.673915003039205,40.98386011086005,41.53929901123047,195208000,0.0,0.0
2018-03-02 00:00:00-05:00,41.01709141611126,41.847877396557045,40.93401136929091,41.826515197753906,153816000,0.0,0.0
2018-03-05 00:00:00-05:00,41.58914418427827,42.18968342282792,41.42536009704852,41.97130584716797,113605600,0.0,0.0
2018-03-06 00:00:00-05:00,42.230040193662234,42.310744250316006,41.80752645948717,41.93570327758789,95154000,0.0,0.0
2018-03-07 00:00:00-05:00,41.5250512260843,41.7410564173365,41.366015511561805,41.54641342163086,126814000,0.0,0.0
2018-03-08 00:00:00-05:00,41.65322461224022,42.04250694985224,41.55590674429116,41.99978256225586,95096400,0.0,0.0
2018-03-09 00:00:00-05:00,42.241910161474706,42.726138133332384,42.10660898552148,42.72138977050781,128740800,0.0,0.0
2018-03-12 00:00:00-04:00,42.79497354049072,43.29344660600463,42.77598733287426,43.1344108581543,128828400,0.0,0.0
2018-03-13 00:00:00-04:00,43.340914671425786,43.55691988453275,42.54573601835944,42.71901321411133,126774000,0.0,0.0
2018-03-14 00:00:00-04:00,42.80208678481489,42.849559535411935,42.206292355715036,42.3558349609375,117473600,0.0,0.0
2018-03-15 00:00:00-04:00,42.37008557434972,42.78310619981303,42.268019319620336,42.40568923950195,90975200,0.0,0.0
2018-03-16 00:00:00-04:00,42.405684476076075,42.5172474436072,42.16119634432212,42.25614547729492,157618800,0.0,0.0
2018-03-19 00:00:00-04:00,42.089995009170124,42.1255986753875,41.221229334070316,41.610511779785156,133787200,0.0,0.0
2018-03-20 00:00:00-04:00,41.59627151489258,41.96656414200829,41.52506055846117,41.59627151489258,78597600,0.0,0.0
2018-03-21 00:00:00-04:00,41.54878399225745,41.56065308547115,40.651535598770195,40.65391159057617,148219600,0.0,0.0
2018-03-22 00:00:00-04:00,40.35245790752261,40.98860079953398,40.02014499705982,40.07948684692383,165963200,0.0,0.0
2018-03-23 00:00:00-04:00,39.970287629320886,40.333459382409956,39.151371002197266,39.151371002197266,164115200,0.0,0.0
2018-03-26 00:00:00-04:00,39.89434171864148,41.0882994826732,39.50743168732023,41.00996780395508,150164800,0.0,0.0
2018-03-27 00:00:00-04:00,41.22596848172189,41.57489885107036,39.621366154292765,39.95842742919922,163690400,0.0,0.0
2018-03-28 00:00:00-04:00,39.6996882364797,40.35719679271538,39.21071208793512,39.51691436767578,166674000,0.0,0.0
2018-03-29 00:00:00-04:00,39.83262503562045,40.76785322328052,39.61661982031028,39.825504302978516,153594000,0.0,0.0
2018-04-02 00:00:00-04:00,39.554906616117485,40.10085240501741,39.039819750754056,39.56439971923828,150347200,0.0,0.0
2018-04-03 00:00:00-04:00,39.7922656108711,40.05574353544848,39.13713297605588,39.97029113769531,121112000,0.0,0.0
2018-04-04 00:00:00-04:00,39.13714490328622,40.82957229781877,39.11103433985047,40.73462677001953,138422000,0.0,0.0
2018-04-05 00:00:00-04:00,40.964864913099554,41.35651966080948,40.84618121719485,41.017086029052734,107732800,0.0,0.0
2018-04-06 00:00:00-04:00,40.58269900697651,40.94112242708286,39.92519038654779,39.967918395996094,140021200,0.0,0.0
2018-04-09 00:00:00-04:00,40.32397445430062,41.085921768361416,40.31685372216465,40.36432647705078,116070800,0.0,0.0
2018-04-10 00:00:00-04:00,41.064555708980144,41.30192308302049,40.71562537938574,41.123897552490234,113634400,0.0,0.0
2018-04-11 00:00:00-04:00,40.88179187053962,41.2829434108298,40.75598742111531,40.931640625,89726400,0.0,0.0
2018-04-12 00:00:00-04:00,41.16187831347333,41.53929157912695,41.07404991978766,41.33515548706055,91557200,0.0,0.0
2018-04-13 00:00:00-04:00,41.487073562069654,41.738682424617615,41.26632362030405,41.47520446777344,100497200,0.0,0.0
2018-04-16 00:00:00-04:00,41.54641404315239,41.82176108522338,41.49894128947023,41.73393630981445,86313600,0.0,0.0
2018-04-17 00:00:00-04:00,41.89297571319579,42.47452514633969,41.873985885664084,42.30836868286133,106421600,0.0,0.0
2018-04-18 00:00:00-04:00,42.206300135114816,42.4460435460179,41.98555017427785,42.21342086791992,83018000,0.0,0.0
2018-04-19 00:00:00-04:00,41.24495669690395,41.63186670457374,40.983854739076975,41.017086029052734,139235200,0.0,0.0
2018-04-20 00:00:00-04:00,40.49488293627011,40.642049576324816,39.26769019860975,39.33652877807617,261964400,0.0,0.0
2018-04-23 00:00:00-04:00,39.600004705736055,39.62136690297188,38.94961671057845,39.222591400146484,146062000,0.0,0.0
2018-04-24 00:00:00-04:00,39.32465533658701,39.48131868432767,38.26837116822459,38.67664337158203,134768000,0.0,0.0
2018-04-25 00:00:00-04:00,38.60069612617336,39.26532575474625,38.55085098664595,38.845184326171875,113528400,0.0,0.0
2018-04-26 00:00:00-04:00,38.95673437723279,39.338896015001936,38.778708837065906,38.980472564697266,111852000,0.0,0.0
2018-04-27 00:00:00-04:00,38.92825934751195,39.00659103570982,38.128332250428265,38.529483795166016,142623200,0.0,0.0
2018-04-30 00:00:00-04:00,38.48437561051054,39.70206784281287,38.415537039999805,39.227333068847656,169709600,0.0,0.0
2018-05-01 00:00:00-04:00,39.50031315422346,40.162566661075104,39.229714440830186,40.138832092285156,214277600,0.0,0.0
2018-05-02 00:00:00-04:00,41.5938855555567,42.19205237552987,41.25445193601697,41.91196060180664,266157600,0.0,0.0
2018-05-03 00:00:00-04:00,41.74818287878594,42.132716939153674,41.4063732153749,41.98792266845703,136272800,0.0,0.0
2018-05-04 00:00:00-04:00,42.31073954929009,43.73494396609649,42.29174972243331,43.635250091552734,224805200,0.0,0.0
2018-05-07 00:00:00-04:00,43.95569917808413,44.54674538576448,43.853632921182864,43.95095443725586,169805600,0.0,0.0
2018-05-08 00:00:00-04:00,43.910595882226076,44.20255676511187,43.59726918103038,44.16220474243164,113611200,0.0,0.0
2018-05-09 00:00:00-04:00,44.280881365450654,44.48264144661567,43.96518234463411,44.473148345947266,92844800,0.0,0.0
2018-05-10 00:00:00-04:00,44.563356588402144,45.18763038199922,44.54199076991614,45.10929870605469,111957200,0.0,0.0
2018-05-11 00:00:00-04:00,45.15219696994915,45.28801623884731,44.666098152225416,44.937740325927734,104848800,0.1825,0.0
2018-05-14 00:00:00-04:00,45.03780516465321,45.161713168401846,44.76378155449681,44.832881927490234,83115200,0.0,0.0
2018-05-15 00:00:00-04:00,44.50644172728491,44.575545745323964,44.10612854270633,44.4254264831543,94780800,0.0,0.0
2018-05-16 00:00:00-04:00,44.3372728194009,44.90676844366023,44.32059128174806,44.84004592895508,76732400,0.0,0.0
2018-05-17 00:00:00-04:00,44.79714844502589,45.0139865787335,44.40636495509061,44.55648422241211,69176000,0.0,0.0
2018-05-18 00:00:00-04:00,44.60414108975586,44.751875206542614,44.35156199876989,44.39445114135742,73190800,0.0,0.0
2018-05-21 00:00:00-04:00,44.79714398870575,45.099764011363746,44.53741673926081,44.708980560302734,73603200,0.0,0.0
2018-05-22 00:00:00-04:00,44.8877053663748,45.00684674073218,44.50645151406872,44.59700012207031,60962800,0.0,0.0
2018-05-23 00:00:00-04:00,44.40399137230962,44.91629782416441,44.26340178824503,44.882938385009766,80233600,0.0,0.0
2018-05-24 00:00:00-04:00,44.9806196520807,44.99729754794604,44.37061661194113,44.832881927490234,92936000,0.0,0.0
2018-05-25 00:00:00-04:00,44.85194811786038,45.1903090892604,44.71374372629048,44.93534851074219,69844000,0.0,0.0
2018-05-29 00:00:00-04:00,44.70184114953088,44.97586483189264,44.52789214054073,44.77332305908203,90056400,0.0,0.0
2018-05-30 00:00:00-04:00,44.730423882994806,44.79714274088542,44.50643758754557,44.678001403808594,74762000,0.0,0.0
2018-05-31 00:00:00-04:00,44.61128583347357,44.85195004317829,44.35394009011436,44.52788543701172,109931200,0.0,0.0
2018-06-01 00:00:00-04:00,44.79476225570706,45.33566132065334,44.737573103666,45.33089828491211,93770000,0.0,0.0
2018-06-04 00:00:00-04:00,45.664499719379954,46.08864266457185,45.59539933128035,45.709774017333984,105064800,0.0,0.0
2018-06-05 00:00:00-04:00,46.00525724036477,46.212562091691886,45.83607486985295,46.062442779541016,86264000,0.0,0.0
2018-06-06 00:00:00-04:00,46.13868726947251,46.24591377333863,45.731222191694066,46.222084045410156,83734400,0.0,0.0
2018-06-07 00:00:00-04:00,46.26020554770248,46.27450192867309,45.831295939056176,46.098175048828125,85388800,0.0,0.0
2018-06-08 00:00:00-04:00,45.55250531518829,45.75028040114776,45.21891097495884,45.678794860839844,106627200,0.0,0.0
2018-06-11 00:00:00-04:00,45.595403194078244,45.74313732757616,45.32376101924651,45.56680679321289,73234000,0.0,0.0
2018-06-12 00:00:00-04:00,45.604922272254974,45.89562743459185,45.547733119762334,45.816993713378906,67644400,0.0,0.0
2018-06-13 00:00:00-04:00,45.85034478039707,45.959956393705525,45.37854617507918,45.44049835205078,86553600,0.0,0.0
2018-06-14 00:00:00-04:00,45.643059895614016,45.64782656850128,45.326143412873456,45.46434783935547,86440400,0.0,0.0
2018-06-15 00:00:00-04:00,45.28086767377438,45.311845592699775,44.859106216329955,44.997310638427734,246876800,0.0,0.0
2018-06-18 00:00:00-04:00,44.7685531502084,45.0878510835428,44.6065190296517,44.97347640991211,73939600,0.0,0.0
2018-06-19 00:00:00-04:00,44.11566313568409,44.39922015744486,43.71296475257213,44.24671936035156,134314000,0.0,0.0
2018-06-20 00:00:00-04:00,44.40398682916072,44.60652496191066,44.256249068671934,44.439727783203125,82514800,0.0,0.0
2018-06-21 00:00:00-04:00,44.618430358678616,44.88054275239735,44.0679979677743,44.1919059753418,102847600,0.0,0.0
2018-06-22 00:00:00-04:00,44.349178587473055,44.356326778185206,44.01081756210988,44.06324005126953,108801600,0.0,0.0
2018-06-25 00:00:00-04:00,43.701045687062766,44.063236408796584,43.06483131493301,43.407958984375,126652400,0.0,0.0
2018-06-26 00:00:00-04:00,43.60335195376969,44.44687109981943,43.4961218315901,43.946475982666016,98276800,0.0,0.0
2018-06-27 00:00:00-04:00,44.13710170120253,44.62558194344311,43.85116320005607,43.88214111328125,101141200,0.0,0.0
2018-06-28 00:00:00-04:00,43.867848378766176,44.37062504245603,43.79636283856321,44.20144271850586,69460800,0.0,0.0
2018-06-29 00:00:00-04:00,44.38967705477079,44.60413363960497,43.58428410149269,44.10850524902344,90950800,0.0,0.0
2018-07-02 00:00:00-04:00,43.801134360241555,44.6303572650484,43.70581908411628,44.60176086425781,70925200,0.0,0.0
2018-07-03 00:00:00-04:00,44.74711179311582,44.78523790212955,43.73441020133837,43.82495880126953,55819200,0.0,0.0
2018-07-05 00:00:00-04:00,44.14424905941668,44.418276329611416,43.910733045401834,44.177608489990234,66416800,0.0,0.0
2018-07-06 00:00:00-04:00,44.18236423113236,44.8995936289752,44.12994176235667,44.78998565673828,69940800,0.0,0.0
2018-07-09 00:00:00-04:00,45.15456908773371,45.43574091254418,45.106913277619,45.41191482543945,79026400,0.0,0.0
2018-07-10 00:00:00-04:00,45.44289480098401,45.578714047771506,45.31660162638452,45.357112884521484,63756400,0.0,0.0
2018-07-11 00:00:00-04:00,44.91629262479428,45.221294214875336,44.70422114988003,44.768558502197266,75326000,0.0,0.0
2018-07-12 00:00:00-04:00,45.1617218992794,45.60969455919449,45.10929941201675,45.51914596557617,72164400,0.0,0.0
2018-07-13 00:00:00-04:00,45.531062712153116,45.712156270976884,45.488169931751884,45.590633392333984,50055600,0.0,0.0
2018-07-16 00:00:00-04:00,45.635903586878726,45.90516056466547,45.37379116329293,45.49055099487305,60172400,0.0,0.0
2018-07-17 00:00:00-04:00,45.21414088373616,45.71929902814379,45.083084675732664,45.61922073364258,62138000,0.0,0.0
2018-07-18 00:00:00-04:00,45.69785364252136,45.702620314337835,45.25702921508187,45.369022369384766,65573600,0.0,0.0
2018-07-19 00:00:00-04:00,45.19985137416339,45.88134012346022,45.19985137416339,45.7216911315918,81147200,0.0,0.0
2018-07-20 00:00:00-04:00,45.69784796444165,45.85273023813246,45.31421273875175,45.6168327331543,82704800,0.0,0.0
2018-07-23 00:00:00-04:00,45.43574003330753,45.74074521113101,45.16886459310532,45.657344818115234,63957600,0.0,0.0
2018-07-24 00:00:00-04:00,45.85751112229631,46.14583482829325,45.76219948370057,45.98856735229492,74791600,0.0,0.0
2018-07-25 00:00:00-04:00,46.00286129716161,46.429389401658156,45.852742020216304,46.4222412109375,66839600,0.0,0.0
2018-07-26 00:00:00-04:00,46.372193791923685,46.693876873246154,46.13391110528637,46.27688217163086,76304000,0.0,0.0
2018-07-27 00:00:00-04:00,46.46274480158919,46.51040061422313,45.29754254854793,45.50722885131836,96096000,0.0,0.0
2018-07-30 00:00:00-04:00,45.72645000467559,45.79793554393441,45.05211314367281,45.25226974487305,84118000,0.0,0.0
2018-07-31 00:00:00-04:00,45.34519673835753,45.783636016347536,45.11644375563366,45.342811584472656,157492000,0.0,0.0
2018-08-01 00:00:00-04:00,47.449244292529194,48.07592544101078,47.01556795032316,48.013973236083984,271742800,0.0,0.0
2018-08-02 00:00:00-04:00,47.7947490043671,49.65335497050955,47.739944996143656,49.41745376586914,249616000,0.0,0.0
2018-08-03 00:00:00-04:00,49.33166799400054,49.73913301826467,48.96232907505228,49.560420989990234,133789600,0.0,0.0
2018-08-06 00:00:00-04:00,49.5628038511089,49.860657239637206,49.34120267527855,49.81776809692383,101701600,0.0,0.0
2018-08-07 00:00:00-04:00,49.877341126238214,49.920230270973725,49.26733430361104,49.35073471069336,102349600,0.0,0.0
2018-08-08 00:00:00-04:00,49.098159491071314,49.517535806141474,48.733587188356076,49.384098052978516,90102000,0.0,0.0
2018-08-09 00:00:00-04:00,49.92736610231755,49.98693676808521,49.372167061054384,49.772483825683594,93970400,0.0,0.0
2018-08-10 00:00:00-04:00,49.58358737382581,49.9996546681318,49.41859510800349,49.624237060546875,98444800,0.1825,0.0
2018-08-13 00:00:00-04:00,50.049865223501094,50.44201920265132,49.664884503527155,49.94465255737305,103563600,0.0,0.0
2018-08-14 00:00:00-04:00,50.25311829684262,50.348764186868216,49.79879119757899,50.15507888793945,82992000,0.0,0.0
2018-08-15 00:00:00-04:00,50.02834935214235,50.39181032296611,49.815534133096655,50.27225112915039,115230400,0.0,0.0
2018-08-16 00:00:00-04:00,50.63332182742805,51.12590515374679,50.56636896649098,51.00873947143555,114001600,0.0,0.0
2018-08-17 00:00:00-04:00,51.037431867163754,52.115854537380464,50.97047900707289,52.027381896972656,141708000,0.0,0.0
2018-08-20 00:00:00-04:00,52.151719142554576,52.4099637772099,51.43675388647761,51.52044677734375,121150800,0.0,0.0
2018-08-21 00:00:00-04:00,51.8408679461185,51.93412397274782,51.1785089808165,51.42001724243164,104639200,0.0,0.0
2018-08-22 00:00:00-04:00,51.19525112106262,51.73565739388518,51.133078001652876,51.42241287231445,76072400,0.0,0.0
2018-08-23 00:00:00-04:00,51.326763805857965,51.90065016293852,51.31481080461949,51.527626037597656,75532800,0.0,0.0
2018-08-24 00:00:00-04:00,51.7930521986065,51.86478480701996,51.43676443263675,51.68783950805664,73905600,0.0,0.0
2018-08-27 00:00:00-04:00,51.92456637913513,52.30476746140984,51.728491160951776,52.11347198486328,82100400,0.0,0.0
2018-08-28 00:00:00-04:00,52.36931711484344,52.735167958494415,52.34779733548916,52.53430938720703,91107200,0.0,0.0
2018-08-29 00:00:00-04:00,52.64191327772334,53.44057149118519,52.46496800030195,53.31861877441406,109019200,0.0,0.0
2018-08-30 00:00:00-04:00,53.383184528552036,54.58116643782619,53.179932422507825,53.808815002441406,195175200,0.0,0.0
2018-08-31 00:00:00-04:00,54.16270023599168,54.72701973056203,54.04075118179697,54.43051528930664,173360400,0.0,0.0
2018-09-04 00:00:00-04:00,54.61704393204353,54.80116250440308,54.191413399364855,54.60508728027344,109560400,0.0,0.0
2018-09-05 00:00:00-04:00,54.75572038438693,54.918319135098,53.82555001115907,54.24878692626953,133332000,0.0,0.0
2018-09-06 00:00:00-04:00,54.09575098804263,54.363566059196245,52.916899106335805,53.347312927246094,137160000,0.0,0.0
2018-09-07 00:00:00-04:00,53.04841265531118,53.89010670355159,52.77581785528825,52.91689682006836,150479200,0.0,0.0
2018-09-10 00:00:00-04:00,52.83321131854761,53.048420074130114,51.761961876373114,52.206722259521484,158066000,0.0,0.0
2018-09-11 00:00:00-04:00,52.13019911324555,53.63425583602352,51.7834781759947,53.52665328979492,142996000,0.0,0.0
2018-09-12 00:00:00-04:00,53.7872950260163,53.801641546643566,52.56778969149612,52.861907958984375,197114800,0.0,0.0
2018-09-13 00:00:00-04:00,53.447745730717685,54.602688039283656,53.22058398069949,54.138797760009766,166825600,0.0,0.0
2018-09-14 00:00:00-04:00,53.98097849167849,54.24161667051208,53.20862708571393,53.524261474609375,127997200,0.0,0.0
2018-09-17 00:00:00-04:00,53.12014631330595,53.311441745797694,51.953251107554415,52.09911346435547,148780400,0.0,0.0
2018-09-18 00:00:00-04:00,52.077593541080894,53.04841728777827,51.91738465457911,52.18519973754883,126286800,0.0,0.0
2018-09-19 00:00:00-04:00,52.247368449278795,52.51517987970941,51.482190327579126,52.21628189086914,108495200,0.0,0.0
2018-09-20 00:00:00-04:00,52.663436683255284,53.15123660415502,52.40279485945395,52.61322021484375,106435200,0.0,0.0
2018-09-21 00:00:00-04:00,52.79256085542869,52.93124996735691,51.95803631333995,52.046512603759766,384986800,0.0,0.0
2018-09-24 00:00:00-04:00,51.84565191096835,52.90733451489389,51.80021883234728,52.79494857788086,110773600,0.0,0.0
2018-09-25 00:00:00-04:00,52.54626174522939,53.28035689161469,52.5343050970122,53.12971115112305,98217600,0.0,0.0
2018-09-26 00:00:00-04:00,52.84516340618098,53.502738968927574,52.54865529346235,52.70647430419922,95938800,0.0,0.0
2018-09-27 00:00:00-04:00,53.51947538892241,54.14596435150337,53.452518888477904,53.789676666259766,120724800,0.0,0.0
2018-09-28 00:00:00-04:00,53.751426507438715,54.002501571075136,53.56730795627511,53.97859191894531,91717600,0.0,0.0
2018-10-01 00:00:00-04:00,54.50704475829358,54.8585491382204,54.12445746391352,54.3420524597168,94403200,0.0,0.0
2018-10-02 00:00:00-04:00,54.33966312203292,54.99723880337765,54.19141086326383,54.8250732421875,99152800,0.0,0.0
2018-10-03 00:00:00-04:00,55.009178840599,55.82696318493438,54.94461586248772,55.4921989440918,114619200,0.0,0.0
2018-10-04 00:00:00-04:00,55.18374024699252,55.55915786040719,54.21531006417817,54.5166015625,128168000,0.0,0.0
2018-10-05 00:00:00-04:00,54.50943035154264,54.6170328984201,52.74473544758675,53.63186264038086,134322000,0.0,0.0
2018-10-08 00:00:00-04:00,53.134498482359106,53.75381423019656,52.65386818842885,53.50752258300781,118655600,0.0,0.0
2018-10-09 00:00:00-04:00,53.47643556307795,54.34443646962046,53.144061153329616,54.24878692626953,107564000,0.0,0.0
2018-10-10 00:00:00-04:00,53.9116356195885,54.124450847866555,51.66153061868489,51.73565673828125,167962400,0.0,0.0
2018-10-11 00:00:00-04:00,51.29567833220634,52.48648689946312,50.769618600986426,51.27893829345703,212497600,0.0,0.0
2018-10-12 00:00:00-04:00,52.706481178827424,53.29471409163623,51.850436805829894,53.110591888427734,161351600,0.0,0.0
2018-10-15 00:00:00-04:00,52.88342401889978,53.04363290239372,51.95325362755572,51.97477340698242,123164000,0.0,0.0
2018-10-16 00:00:00-04:00,52.350189973806074,53.32101375034014,51.83130347954975,53.12015151977539,116736000,0.0,0.0
2018-10-17 00:00:00-04:00,53.15601602728983,53.23731539993053,52.44822402475632,52.890594482421875,91541600,0.0,0.0
2018-10-18 00:00:00-04:00,52.09433104431541,52.5438747717357,50.93221555748015,51.654354095458984,130325200,0.0,0.0
2018-10-19 00:00:00-04:00,52.1421573002589,52.90733544436467,51.9915115419019,52.44105529785156,132314800,0.0,0.0
2018-10-22 00:00:00-04:00,52.555821235619376,53.40947550775557,52.352572824627316,52.7614631652832,115168400,0.0,0.0
2018-10-23 00:00:00-04:00,51.60891950473505,53.383177415950435,51.338714572416706,53.25883483886719,155071200,0.0,0.0
2018-10-24 00:00:00-04:00,53.227757856285926,53.61751837127635,51.30046046725212,51.431976318359375,163702000,0.0,0.0
2018-10-25 00:00:00-04:00,52.058459599795924,52.936023540439514,51.82890436949789,52.5582160949707,119423200,0.0,0.0
2018-10-26 00:00:00-04:00,51.625656306855134,52.65147619085104,50.853304968195566,51.72130584716797,189033600,0.0,0.0
2018-10-29 00:00:00-04:00,52.41236429751005,52.53192350120029,49.27991170136298,50.750492095947266,183742000,0.0,0.0
2018-10-30 00:00:00-04:00,50.489849087925585,51.45349595542668,50.040308973563356,51.00395584106445,146640000,0.0,0.0
2018-10-31 00:00:00-04:00,51.86000071299981,52.71365151939215,51.79782759271615,52.33345413208008,153435600,0.0,0.0
2018-11-01 00:00:00-04:00,52.378881771328096,53.17036302387116,51.843255287607654,53.13688659667969,233292800,0.0,0.0
2018-11-02 00:00:00-04:00,50.107254757870095,51.087637877744854,49.12208460035339,49.61227798461914,365314800,0.0,0.0
2018-11-05 00:00:00-05:00,48.85188122091613,48.87340099743731,47.38608452025271,48.2038688659668,264654800,0.0,0.0
2018-11-06 00:00:00-05:00,48.28278440006058,48.95231661526207,48.22778819252094,48.725154876708984,127531600,0.0,0.0
2018-11-07 00:00:00-05:00,49.25121360547874,50.22920691561729,48.81123665673053,50.202903747558594,133697600,0.0,0.0
2018-11-08 00:00:00-05:00,50.38527150545684,50.41886474005805,49.61022523912254,50.02774429321289,101450400,0.1825,0.0
2018-11-09 00:00:00-05:00,49.32227111369715,49.43264728942328,48.53042658546407,49.0631217956543,137463200,0.0,0.0
2018-11-12 00:00:00-05:00,47.75059353051542,47.95455481668342,46.50043818938412,46.59162139892578,204542000,0.0,0.0
2018-11-13 00:00:00-05:00,45.98214824814109,47.3138831276957,45.938954847721796,46.12611770629883,187531600,0.0,0.0
2018-11-14 00:00:00-05:00,46.526835816553955,46.66600884809716,44.61441214494025,44.82317352294922,243204000,0.0,0.0
2018-11-15 00:00:00-05:00,45.20468229101426,46.0637132687646,44.84715150302887,45.92934036254883,185915200,0.0,0.0
2018-11-16 00:00:00-05:00,45.71098911732088,46.78357797377217,45.461439921601695,46.438045501708984,147713200,0.0,0.0
2018-11-19 00:00:00-05:00,45.59101063903588,45.7589767880601,44.38884899239026,44.59760665893555,167701200,0.0,0.0
2018-11-20 00:00:00-05:00,42.800365340417144,43.54422023428997,42.11410041723631,42.46683120727539,271300800,0.0,0.0
2018-11-21 00:00:00-05:00,43.126694363485996,43.25627086170069,42.36364659479611,42.4188346862793,124496800,0.0,0.0
2018-11-23 00:00:00-05:00,41.97733821973293,42.37566069714172,41.29587323085271,41.341461181640625,94496000,0.0,0.0
2018-11-26 00:00:00-05:00,41.8093598617284,41.97972422874099,40.85434547734494,41.90053939819336,179994000,0.0,0.0
