Open,High,Low,Close,Volume,Dividends,Stock Splits
39.137148568383246,40.82957612140745,39.11103800250231,40.7346305847168,138422000,0.0,0.0
40.964864913099554,41.35651966080948,40.84618121719485,41.017086029052734,107732800,0.0,0.0
40.58271062709964,40.941134149834056,39.92520181840519,39.96792984008789,140021200,0.0,0.0
40.32397826518435,41.08592565125423,40.31685753237542,40.36433029174805,116070800,0.0,0.0
41.064555708980144,41.30192308302049,40.71562537938574,41.123897552490234,113634400,0.0,0.0
40.881784250436574,41.28293571595469,40.755979824461406,40.93163299560547,89726400,0.0,0.0
41.161870716061266,41.53928391205421,41.07404233858643,41.335147857666016,91557200,0.0,0.0
41.48708119364752,41.73869010247912,41.266331211274796,41.47521209716797,100497200,0.0,0.0
41.54642163826591,41.82176873067319,41.49894887590525,41.733943939208984,86313600,0.0,0.0
41.89297193595207,42.474521316661075,41.873982110132566,42.30836486816406,106421600,0.0,0.0
42.20629632106103,42.44603971029924,41.98554638017255,42.213417053222656,83018000,0.0,0.0
41.24495669690395,41.63186670457374,40.983854739076975,41.017086029052734,139235200,0.0,0.0
40.49487900924035,40.64204563502343,39.26768639058817,39.336524963378906,261964400,0.0,0.0
39.60000085433245,39.62136304949064,38.949612922430056,39.22258758544922,146062000,0.0,0.0
39.32465533658701,39.48131868432767,38.26837116822459,38.67664337158203,134768000,0.0,0.0
38.60069233548547,39.26532189879001,38.55084720085297,38.84518051147461,113528400,0.0,0.0
38.956738189607,39.33889986477515,38.77871263201822,38.98047637939453,111852000,0.0,0.0
38.9282516391541,39.00658331184116,38.12832470046754,38.529476165771484,142623200,0.0,0.0
38.48436812561514,39.70206012108632,38.41552956849294,39.227325439453125,169709600,0.0,0.0
39.50030940020949,40.16256284412217,39.22971071253326,40.13882827758789,214277600,0.0,0.0
41.59388934130376,42.19205621572023,41.25445569086983,41.911964416503906,266157600,0.0,0.0
41.748175292953206,42.13270928344937,41.40636569165052,41.9879150390625,136272800,0.0,0.0
42.31073215147928,43.73493631927101,42.291742327942764,43.6352424621582,224805200,0.0,0.0
43.95569917808413,44.54674538576448,43.853632921182864,43.95095443725586,169805600,0.0,0.0
43.910595882226076,44.20255676511187,43.59726918103038,44.16220474243164,113611200,0.0,0.0
44.28088896186168,44.48264907763875,43.965189886886776,44.4731559753418,92844800,0.0,0.0
44.5633452828142,45.187618918034914,44.54197946974864,45.10928726196289,111957200,0.0,0.0
45.15219313704698,45.288012394415645,44.666094360587444,44.93773651123047,104848800,0.1825,0.0
45.03781282892036,45.16172085375493,44.76378917213225,44.832889556884766,83115200,0.0,0.0
44.50644172728491,44.575545745323964,44.10612854270633,44.4254264831543,94780800,0.0,0.0
44.33727659132553,44.90677226403381,44.32059505225353,44.840049743652344,76732400,0.0,0.0
44.79715228032759,45.01399043259977,44.40636875693543,44.556488037109375,69176000,0.0,0.0
44.6041372570405,44.75187136113285,44.35155818775797,44.394447326660156,73190800,0.0,0.0
44.797151633144985,45.099771707443786,44.53742433937872,44.708988189697266,73603200,0.0,0.0
44.88768232899474,45.00682364220608,44.50642867235671,44.59697723388672,60962800,0.0,0.0
44.40398005033803,44.91628637156674,44.263390502120465,44.88292694091797,80233600,0.0,0.0
44.980627306616356,44.99730520531985,44.37062416267008,44.832889556884766,92936000,0.0,0.0
44.851959540711846,45.19032059828532,44.71375511394419,44.935359954833984,69844000,0.0,0.0
44.701829723709906,44.97585333603103,44.527880759181244,44.773311614990234,90056400,0.0,0.0
44.7304315213412,44.797150390625,44.506445187643166,44.678009033203125,74762000,0.0,0.0
44.61129347715791,44.85195772809795,44.353947689705144,44.52789306640625,109931200,0.0,0.0
44.79477356444769,45.33567276594759,44.73758439796884,45.330909729003906,93770000,0.0,0.0
45.66450734121778,46.08865035720315,45.595406941584656,45.709781646728516,105064800,0.0,0.0
46.00525343040337,46.21255826456237,45.83607107390252,46.06243896484375,86264000,0.0,0.0
46.13867965384341,46.245906140010774,45.731214643320946,46.222076416015625,83734400,0.0,0.0
46.26020937580803,46.274505757961684,45.83129973166878,46.09817886352539,85388800,0.0,0.0
45.55251292348961,45.750288042482,45.21891852754233,45.678802490234375,106627200,0.0,0.0
45.59539555989573,45.74312966865805,45.323753430545906,45.56679916381836,73234000,0.0,0.0
45.604933663375924,45.89563889832465,45.54774449659867,45.8170051574707,67644400,0.0,0.0
45.85036017681139,45.95997182692711,45.37856141306488,45.440513610839844,86553600,0.0,0.0
45.64304457684543,45.64781124813291,45.3261282004687,45.464332580566406,86440400,0.0,0.0
45.28086767377438,45.311845592699775,44.859106216329955,44.997310638427734,246876800,0.0,0.0
44.76854935289293,45.08784725914416,44.60651524608014,44.973472595214844,73939600,0.0,0.0
44.11566313568409,44.39922015744486,43.71296475257213,44.24671936035156,134314000,0.0,0.0
44.40397920590219,44.60651730388046,44.256241470776956,44.439720153808594,82514800,0.0,0.0
44.61843806170932,44.88055050067975,44.068005575777065,44.19191360473633,102847600,0.0,0.0
44.349178587473055,44.356326778185206,44.01081756210988,44.06324005126953,108801600,0.0,0.0
43.701041846608994,44.063232536513446,43.06482753038984,43.407955169677734,126652400,0.0,0.0
43.60335952359566,44.446878816085814,43.49612938280022,43.94648361206055,98276800,0.0,0.0
44.137109374924776,44.62558970209304,43.851170824064745,43.88214874267578,101141200,0.0,0.0
43.867848378766176,44.37062504245603,43.79636283856321,44.20144271850586,69460800,0.0,0.0
44.38968473279927,44.60414135472774,43.58429164021333,44.10851287841797,90950800,0.0,0.0
43.80112686779891,44.63034963076228,43.70581160797787,44.60175323486328,70925200,0.0,0.0
44.747107898150716,44.78523400384581,43.734406394522814,43.824954986572266,55819200,0.0,0.0
44.14425287123339,44.41828016509014,43.91073683705464,44.1776123046875,66416800,0.0,0.0
44.18237928292052,44.89960892510486,44.12995679628586,44.790000915527344,69940800,0.0,0.0
45.15456908773371,45.43574091254418,45.106913277619,45.41191482543945,79026400,0.0,0.0
45.44289862289584,45.57871788110623,45.31660543767464,45.35711669921875,63756400,0.0,0.0
44.91629645207987,45.221298068149885,44.70422495909515,44.76856231689453,75326000,0.0,0.0
45.16171811453578,45.60969073690887,45.10929563166636,45.519142150878906,72164400,0.0,0.0
45.53105509272748,45.71214862124603,45.48816231950417,45.59062576293945,50055600,0.0,0.0
45.63590741376481,45.90516441413062,45.37379496819908,45.49055480957031,60172400,0.0,0.0
45.21414844538481,45.719306674275494,45.083092215463374,45.61922836303711,62138000,0.0,0.0
45.697857484867264,45.70262415708453,45.257033020362584,45.36902618408203,65573600,0.0,0.0
45.199836289528925,45.881324811391195,45.199836289528925,45.721675872802734,81147200,0.0,0.0
45.69786325033023,45.85274557582902,45.3142278963147,45.61684799194336,82704800,0.0,0.0
45.43574762567165,45.74075285446185,45.16887214087424,45.657352447509766,63957600,0.0,0.0
45.85751112229631,46.14583482829325,45.76219948370057,45.98856735229492,74791600,0.0,0.0
46.00286129716161,46.429389401658156,45.852742020216304,46.4222412109375,66839600,0.0,0.0
46.37220143703167,46.693884571388125,46.13391871111011,46.27688980102539,76304000,0.0,0.0
46.46274869638371,46.51040451301245,45.297546345667996,45.507232666015625,96096000,0.0,0.0
45.72645000467559,45.79793554393441,45.05211314367281,45.25226974487305,84118000,0.0,0.0
45.3451929234596,45.78363216456364,45.11643995998075,45.34280776977539,157492000,0.0,0.0
47.44923675286979,48.07591780177208,47.01556047957469,48.01396560668945,271742800,0.0,0.0
47.794737936061196,49.653343471787764,47.73993394052927,49.417442321777344,249616000,0.0,0.0
49.33167179109054,49.73913684671751,48.96233284371404,49.5604248046875,133789600,0.0,0.0
49.56280005593502,49.86065342165579,49.34119889707334,49.81776428222656,101701600,0.0,0.0
49.877341126238214,49.920230270973725,49.26733430361104,49.35073471069336,102349600,0.0,0.0
49.098151905851694,49.51752815613202,48.733579659459565,49.384090423583984,90102000,0.0,0.0
49.927373755453274,49.986944430352246,49.3721746290862,49.772491455078125,93970400,0.0,0.0
49.58358356225336,49.99965082457557,49.41859130911426,49.62423324584961,98444800,0.1825,0.0
50.04986904623434,50.442023055336705,49.664888296856155,49.94465637207031,103563600,0.0,0.0
50.25312211899657,50.34876801629681,49.798794985177715,50.15508270263672,82992000,0.0,0.0
50.028353148332165,50.39181414673562,49.81553791313788,50.272254943847656,115230400,0.0,0.0
50.63331804080646,51.12590133028727,50.56636518487646,51.00873565673828,114001600,0.0,0.0
51.03743560927694,52.11585835856462,50.97048274427703,52.02738571166992,141708000,0.0,0.0
52.15173072686912,52.409975418887605,51.43676531197894,51.52045822143555,121150800,0.0,0.0
51.840864100199575,51.93412011991051,51.17850518403601,51.420013427734375,104639200,0.0,0.0
51.19525491890822,51.73566123182004,51.13308179488626,51.42241668701172,76072400,0.0,0.0
51.326760006030945,51.9006463206255,51.31480700567737,51.52762222290039,75532800,0.0,0.0
51.7930407312198,51.86477332375109,51.43675304413494,51.687828063964844,73905600,0.0,0.0
51.924554976526906,52.30475597530965,51.72847980140157,52.113460540771484,82100400,0.0,0.0
52.36932472027666,52.735175617059014,52.34780493779713,52.53431701660156,91107200,0.0,0.0
52.641898212594704,53.440556197495546,52.464952985811735,53.318603515625,109019200,0.0,0.0
53.38318831307485,54.58117030727818,53.179936192621376,53.80881881713867,195175200,0.0,0.0
54.16271162377499,54.72703123699429,54.040762543940325,54.43052673339844,173360400,0.0,0.0
54.61703248544586,54.80115101921799,54.191402041970505,54.60507583618164,109560400,0.0,0.0
54.755724234731034,54.91832299687581,53.82555379609492,54.2487907409668,133332000,0.0,0.0
54.09576259268973,54.363577721295165,52.916910458095025,53.34732437133789,137160000,0.0,0.0
53.04841647948922,53.89011058840605,52.77582165981536,52.916900634765625,150479200,0.0,0.0
52.83320745807337,53.04841619793076,51.761958094174084,52.20671844482422,158066000,0.0,0.0
52.13019911324555,53.63425583602352,51.7834781759947,53.52665328979492,142996000,0.0,0.0
53.787291144539914,53.80163766413188,52.56778589802343,52.86190414428711,197114800,0.0,0.0
53.44773819870818,54.60268034451637,53.22057648070228,54.138790130615234,166825600,0.0,0.0
53.98097849167849,54.24161667051208,53.20862708571393,53.524261474609375,127997200,0.0,0.0
53.12015409222054,53.311449552725584,51.953258715588866,52.09912109375,148780400,0.0,0.0
52.07758973424955,53.048413409980476,51.91738085945891,52.18519592285156,126286800,0.0,0.0
52.24737608321543,52.51518755277635,51.48219784971451,52.21628952026367,108495200,0.0,0.0
52.66343286491709,53.15123275044911,52.40279106001347,52.613216400146484,106435200,0.0,0.0
52.7925492472943,52.93123832872728,51.958024888702504,52.04650115966797,384986800,0.0,0.0
51.84565940318008,52.9073421605293,51.80022631799348,52.79495620727539,110773600,0.0,0.0
52.54627306364671,53.28036836815544,52.534316412854075,53.129722595214844,98217600,0.0,0.0
52.84516723091604,53.5027428412555,52.54865909673727,52.706478118896484,95938800,0.0,0.0
53.51947538892241,54.14596435150337,53.452518888477904,53.789676666259766,120724800,0.0,0.0
53.751415111508635,54.002490121914214,53.56729659938031,53.978580474853516,91717600,0.0,0.0
54.50703710573483,54.858541436311924,54.124449865068414,54.342044830322266,94403200,0.0,0.0
54.3396555601875,54.99723115002475,54.191403322049034,54.82506561279297,99152800,0.0,0.0
55.009190185078126,55.82697469806422,54.944627193652096,55.492210388183594,114619200,0.0,0.0
55.18374410837157,55.55916174805538,54.21531385779313,54.516605377197266,128168000,0.0,0.0
54.50943422865905,54.61703678319001,52.74473919918493,53.631866455078125,134322000,0.0,0.0
53.134498482359106,53.75381423019656,52.65386818842885,53.50752258300781,118655600,0.0,0.0
53.47643932346457,54.34444029104366,53.14406489034414,54.2487907409668,107564000,0.0,0.0
53.91163959473025,54.1244548387001,51.661534427916514,51.735660552978516,167962400,0.0,0.0
51.29568214814892,52.486490803991266,50.76962237779483,51.2789421081543,212497600,0.0,0.0
52.70646982181205,53.2947026078704,51.85042563327208,53.11058044433594,161351600,0.0,0.0
52.88342401889978,53.04363290239372,51.95325362755572,51.97477340698242,123164000,0.0,0.0
52.35018245499746,53.321006092096724,51.831296035266334,53.12014389038086,116736000,0.0,0.0
53.15601602728983,53.23731539993053,52.44822402475632,52.890594482421875,91541600,0.0,0.0
52.09433104431541,52.5438747717357,50.93221555748015,51.654354095458984,130325200,0.0,0.0
52.14216109321356,52.90733929298035,51.9915153238982,52.44105911254883,132314800,0.0,0.0
52.55583263510693,53.40948709240285,52.35258418002979,52.761474609375,115168400,0.0,0.0
51.60891950473505,53.383177415950435,51.338714572416706,53.25883483886719,155071200,0.0,0.0
53.227753908395975,53.61751439447796,51.30045666230936,51.43197250366211,163702000,0.0,0.0
52.058467156645385,52.93603122467689,51.82891189302492,52.558223724365234,119423200,0.0,0.0
51.625652499212485,52.6514723075492,50.85330121751758,51.7213020324707,189033600,0.0,0.0
52.412360357896965,52.53191955260045,49.27990799720295,50.75048828125,183742000,0.0,0.0
50.48984531167948,51.45349210710733,50.04030523093934,51.00395202636719,146640000,0.0,0.0
51.85999315262734,52.71364383457082,51.79782004140755,52.33344650268555,153435600,0.0,0.0
52.378878011048,53.17035920677062,51.84325156578018,53.13688278198242,233292800,0.0,0.0
50.107254757870095,51.087637877744854,49.12208460035339,49.61227798461914,365314800,0.0,0.0
48.85188508689498,48.87340486511916,47.38608827023319,48.20387268066406,264654800,0.0,0.0
48.28279196018865,48.95232428022563,48.22779574403769,48.725162506103516,127531600,0.0,0.0
49.251221090243796,50.22921454900914,48.811244074631766,50.202911376953125,133697600,0.0,0.0
50.38526766349754,50.4188608955372,49.61022145626178,50.027740478515625,101450400,0.1825,0.0
49.322286453082484,49.43266266313596,48.5304416785832,49.06313705444336,137463200,0.0,0.0
47.750585711338786,47.954546964108054,46.50043057492087,46.59161376953125,204542000,0.0,0.0
45.9821444453503,47.3138792147685,45.93895104850317,46.12611389160156,187531600,0.0,0.0
46.52682789717746,46.66600090503189,44.6144045510792,44.82316589355469,243204000,0.0,0.0
45.204693554544924,46.06372474633773,44.84716267747454,45.929351806640625,185915200,0.0,0.0
45.710985362348346,46.78357413069081,45.46143618712862,46.43804168701172,147713200,0.0,0.0
45.5910067393669,45.75897287402398,44.38884519554927,44.59760284423828,167701200,0.0,0.0
42.80036918507501,43.5442241457666,42.11410420024858,42.466835021972656,271300800,0.0,0.0
43.12669824184061,43.25627475170803,42.36365040453034,42.41883850097656,124496800,0.0,0.0
41.97732659961844,42.375648966764096,41.29586179938052,41.34144973754883,94496000,0.0,0.0
41.809363668124526,41.97972805064738,40.85434919679491,41.900543212890625,179994000,0.0,0.0
41.15428698538744,41.93653514448436,41.003119271462495,41.80936050415039,165549600,0.0,0.0
42.406839308587145,43.50102302606405,41.97492371974426,43.41704177856445,184250000,0.0,0.0
43.82976057299295,43.86335380416362,42.63959358322664,43.0835075378418,167080000,0.0,0.0
43.2610631500651,43.27066330677296,42.478818802175695,42.850746154785156,158126000,0.0,0.0
44.26167748782539,44.376853760809176,43.481831198116794,44.348060607910156,163210000,0.0,0.0
43.419448505456494,43.76498104431724,42.296471415547394,42.39725112915039,165377200,0.0,0.0
41.214279778276406,41.938938051433496,40.89274399731496,41.92454147338867,172393600,0.0,0.0
41.62940159196824,41.86935432857478,40.38404630315819,40.42963790893555,169126400,0.0,0.0
39.5921961688205,40.813554553719555,39.19147559241775,40.695980072021484,248104000,0.0,0.0
41.19029049711059,41.221481865285526,40.072109788355,40.463233947753906,189126800,0.0,0.0
40.88794346087342,41.25267263328421,40.55681118537616,40.57600784301758,142510800,0.0,0.0
40.90953652975308,41.40863857766109,40.68398040930174,41.01991271972656,127594400,0.0,0.0
40.55201305738542,40.57120971595077,39.65938857173192,39.70737838745117,162814800,0.0,0.0
39.70017594469999,40.39604101468614,39.047504267314025,39.33784866333008,177151600,0.0,0.0
39.68338147197589,40.19927834848805,39.445826964268505,39.84894943237305,135366000,0.0,0.0
39.83215379387518,40.18008452545971,38.17407952528855,38.605995178222656,196189200,0.0,0.0
38.488415671795394,38.89873644305026,37.26465896965447,37.63178634643555,259092000,0.0,0.0
37.63898703288602,37.95092632790981,35.904129743725036,36.16807556152344,382978400,0.0,0.0
35.548997374226225,36.364838896417666,35.17467168135446,35.232261657714844,148676800,0.0,0.0
35.584984470118734,37.72776022296242,35.20585878256755,37.71336364746094,234330000,0.0,0.0
37.39423172678412,37.61738966460688,36.00970714189882,37.4686164855957,212468400,0.0,0.0
37.79254917304354,38.037301945257475,37.08468946049261,37.48780822753906,169165600,0.0,0.0
38.03969680311153,38.23885796025822,37.54779309318415,37.850135803222656,140014000,0.0,0.0
37.16628446300902,38.11649904486052,37.00791475580232,37.893341064453125,148158800,0.0,0.0
34.548391163243,34.965910208859455,34.07328580884351,34.11887741088867,365248800,0.0,0.0
34.680370937405776,35.64498202518274,34.505206453716575,35.57539367675781,234428400,0.0,0.0
35.680972831737456,35.71216786056614,35.00910440625707,35.49620819091797,219111200,0.0,0.0
35.887322543809816,36.42961794856448,35.63777336547272,36.17286682128906,164101200,0.0,0.0
36.30245710486179,37.07990548647849,35.90413824386395,36.78716278076172,180396400,0.0,0.0
36.59279245953916,36.94552327648643,36.199270116593745,36.90473175048828,143122800,0.0,0.0
36.68397525624959,36.880734594801424,36.35523751993375,36.54240036010742,108092800,0.0,0.0
36.19686208441776,36.29764176742678,35.80573805688803,35.99290084838867,129756800,0.0,0.0
36.05770006231104,36.80635145602128,36.00491016543267,36.72956848144531,114843600,0.0,0.0
36.73196007497554,37.40382837309907,36.71276341944199,37.17827224731445,122278800,0.0,0.0
37.000702634651766,37.830940520951266,36.77514652895356,37.399024963378906,119284800,0.0,0.0
37.792556823467045,37.88374003697109,37.427827630839154,37.629390716552734,135004000,0.0,0.0
37.53100887327346,37.60779184601069,36.621585939964596,36.78475570678711,121576000,0.0,0.0
36.98870554934298,37.22626002958168,36.40082219349819,36.93351745605469,92522400,0.0,0.0
36.97911563305752,37.06789697215268,36.410428830506355,36.64078140258789,101766000,0.0,0.0
37.307842857353265,37.94371967657277,37.02950052228359,37.85493469238281,134142000,0.0,0.0
37.38222613041452,37.51180262703552,36.87112941552836,37.50460433959961,104768400,0.0,0.0
37.492614233517095,37.943726539618964,36.97911553543037,37.11588668823242,166348800,0.0,0.0
39.1722781344369,39.86813949738487,38.44761995784868,39.652183532714844,244439200,0.0,0.0
39.858547856802936,40.55201109535074,39.48662039554429,39.9377326965332,162958400,0.0,0.0
40.06250803657165,40.5472098983337,39.815353364678764,39.95692825317383,130672400,0.0,0.0
40.1704861117894,41.19028518138195,40.13929108625183,41.09190368652344,125982000,0.0,0.0
41.47822435815479,42.0109196513549,41.35584979780956,41.794960021972656,144406400,0.0,0.0
41.90773833023243,42.12849804015057,41.475826391718094,41.80936050415039,112958400,0.0,0.0
41.36784984553682,41.73737910599273,40.87354779969541,41.017520904541016,126966800,0.0,0.0
40.723529587791575,41.12596888972623,40.58616814996371,41.06572341918945,95280000,0.1825,0.0
41.21993322745405,41.25849119384181,40.78616529831686,40.82954025268555,83973600,0.0,0.0
40.991011011307435,41.20789318883334,40.89461607244741,41.1813850402832,89134000,0.0,0.0
41.301874044383425,41.56454334607383,40.94763047428725,41.010284423828125,89960800,0.0,0.0
40.8970329569084,41.2705518971246,40.8175085020939,41.15970230102539,87342800,0.0,0.0
41.26814205639986,41.376583154122514,40.90666927926351,41.0681266784668,98507200,0.0,0.0
40.89703031387159,41.31392787390364,40.844014014088195,41.19102478027344,75891200,0.0,0.0
41.25367662604835,41.766969057815956,41.20548099948539,41.45610046386719,104457600,0.0,0.0
41.400682782604356,41.53804052573749,41.039210005708085,41.222354888916016,68998800,0.0,0.0
41.347660241271385,41.68985397717419,41.29946461371013,41.68262481689453,75652800,0.0,0.0
41.96939645910812,42.38147332986369,41.91878865681118,41.986263275146484,87493600,0.0,0.0
41.86095696861006,42.24411721101522,41.73082471607442,42.0103645324707,68280800,0.0,0.0
41.7404644419086,42.17182030020209,41.62479051586544,42.1404914855957,111341600,0.0,0.0
42.00795371202164,42.15013210699081,41.67057694905633,41.72600173950195,112861600,0.0,0.0
41.998307086056464,42.20796007177447,41.66334253691269,42.16458511352539,103544800,0.0,0.0
42.33809379271999,42.83451572132463,41.92360479508901,42.376651763916016,109744800,0.0,0.0
42.39834873247884,42.412807055640464,42.060971924645074,42.29954528808594,78949600,0.0,0.0
42.09229433145112,42.28990119013773,41.91637863129433,42.056148529052734,83241600,0.0,0.0
41.89951039170441,42.03687180238573,41.45369620409294,41.569366455078125,99185600,0.0,0.0
41.04403635959291,41.70673654239657,40.846429449171055,41.66817855834961,95997600,0.0,0.0
42.289903301595515,43.16466485712881,42.25616599197565,43.11164855957031,128044000,0.0,0.0
43.37673300822411,44.02015410659515,43.224913266026135,43.59602737426758,129870400,0.0,0.0
43.91893165051958,44.1719632678748,43.598425425481686,43.78880310058594,124130000,0.0,0.0
44.316559275846814,44.36475858592282,43.993644490047664,44.27559280395508,94318000,0.0,0.0
44.54549152888892,45.143125421369874,44.2780015578159,44.85153579711914,156171600,0.0,0.0
44.774422535505614,45.39856456184252,44.77201036398671,45.30940246582031,104879200,0.0,0.0
45.38893281671518,45.543161053286234,44.803345010438825,44.95034408569336,126585600,0.0,0.0
44.87803905315891,45.66364206519701,44.51656635743794,45.343135833740234,124140800,0.0,0.0
45.791376882921064,47.31197192470191,45.74076907128852,47.013153076171875,204136800,0.0,0.0
47.07338397450216,47.63969267587975,45.97450755378606,46.039573669433594,169630800,0.0,0.0
46.150431022671995,46.26369278205165,44.96721297855334,45.482913970947266,175381200,0.0,0.0
46.18657683102561,46.48057494767644,44.480425092083244,45.01299285888672,199202000,0.0,0.0
45.48531365850657,45.72870394691346,44.95515444664669,45.41783905029297,119393600,0.0,0.0
45.53352080541218,45.68051988417039,45.1913270122732,45.47809600830078,83121600,0.0,0.0
45.7455813428377,45.80582680048611,45.43471272220102,45.774497985839844,94256000,0.0,0.0
46.18176419942106,46.19140185604613,45.39616464773249,46.08537292480469,111448000,0.0,0.0
46.049212382113836,46.86132356798077,46.039574727802865,46.75529098510742,91062800,0.0,0.0
46.56974231042195,47.35293331952349,46.54564265469004,47.0758056640625,93087200,0.0,0.0
46.94084427135355,47.32159596526139,46.54322576314925,47.15773010253906,76457200,0.0,0.0
47.34088225526881,47.4975226592529,47.215570667499755,47.47342300415039,74106400,0.0,0.0
